Day,snap_shot,location,location_abbr,cases,Source
2022-05-22,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-22,2022-07-28,Croatia,HR,0,TESSy
2022-05-22,2022-07-28,Czechia,CZ,0,TESSy
2022-05-22,2022-07-28,Denmark,DK,0,EI
2022-05-22,2022-07-28,Estonia,EE,0,TESSy
2022-05-22,2022-07-28,Finland,FI,0,TESSy
2022-05-22,2022-07-28,France,FR,0,EI
2022-05-22,2022-07-28,Germany,DE,1,TESSy
2022-05-22,2022-07-28,Greece,EL,0,TESSy
2022-05-22,2022-07-28,Hungary,HU,0,TESSy
2022-05-22,2022-07-28,Iceland,IS,0,TESSy
2022-05-22,2022-07-28,Ireland,IE,0,TESSy
2022-05-22,2022-07-28,Italy,IT,0,TESSy
2022-05-22,2022-07-28,Latvia,LV,0,TESSy
2022-05-22,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-22,2022-07-28,Malta,MT,0,TESSy
2022-05-22,2022-07-28,Netherlands,NL,2,TESSy
2022-05-22,2022-07-28,Norway,NO,0,TESSy
2022-05-22,2022-07-28,Poland,PL,0,TESSy
2022-05-22,2022-07-28,Portugal,PT,0,EI
2022-05-22,2022-07-28,Romania,RO,0,TESSy
2022-05-22,2022-07-28,Slovakia,SK,0,TESSy
2022-05-22,2022-07-28,Slovenia,SI,0,TESSy
2022-05-22,2022-07-28,Spain,ES,0,EI
2022-05-22,2022-07-28,Sweden,SE,0,TESSy
2022-05-23,2022-07-28,Austria,AT,0,TESSy
2022-05-23,2022-07-28,Belgium,BE,2,TESSy
2022-05-23,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-23,2022-07-28,Croatia,HR,0,TESSy
2022-05-23,2022-07-28,Czechia,CZ,0,TESSy
2022-05-23,2022-07-28,Denmark,DK,1,EI
2022-05-23,2022-07-28,Estonia,EE,0,TESSy
2022-05-23,2022-07-28,Finland,FI,0,TESSy
2022-05-23,2022-07-28,France,FR,2,EI
2022-05-23,2022-07-28,Germany,DE,6,TESSy
2022-05-23,2022-07-28,Greece,EL,1,TESSy
2022-05-23,2022-07-28,Hungary,HU,0,TESSy
2022-05-23,2022-07-28,Iceland,IS,0,TESSy
2022-05-23,2022-07-28,Ireland,IE,0,TESSy
2022-05-23,2022-07-28,Italy,IT,1,TESSy
2022-05-23,2022-07-28,Latvia,LV,0,TESSy
2022-05-23,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-23,2022-07-28,Malta,MT,0,TESSy
2022-05-23,2022-07-28,Netherlands,NL,3,TESSy
2022-05-23,2022-07-28,Norway,NO,0,TESSy
2022-05-23,2022-07-28,Poland,PL,0,TESSy
2022-05-23,2022-07-28,Portugal,PT,14,EI
2022-05-23,2022-07-28,Romania,RO,0,TESSy
2022-05-23,2022-07-28,Slovakia,SK,0,TESSy
2022-05-23,2022-07-28,Slovenia,SI,0,TESSy
2022-05-23,2022-07-28,Spain,ES,7,EI
2022-05-23,2022-07-28,Sweden,SE,0,TESSy
2022-05-24,2022-07-28,Austria,AT,0,TESSy
2022-05-24,2022-07-28,Belgium,BE,1,TESSy
2022-05-24,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-24,2022-07-28,Croatia,HR,0,TESSy
2022-05-24,2022-07-28,Czechia,CZ,0,TESSy
2022-05-24,2022-07-28,Denmark,DK,1,EI
2022-05-24,2022-07-28,Estonia,EE,0,TESSy
2022-05-24,2022-07-28,Finland,FI,1,TESSy
2022-05-24,2022-07-28,France,FR,2,EI
2022-05-24,2022-07-28,Germany,DE,7,TESSy
2022-05-24,2022-07-28,Greece,EL,0,TESSy
2022-05-24,2022-07-28,Hungary,HU,0,TESSy
2022-05-24,2022-07-28,Iceland,IS,0,TESSy
2022-05-24,2022-07-28,Ireland,IE,0,TESSy
2022-05-24,2022-07-28,Italy,IT,1,TESSy
2022-05-24,2022-07-28,Latvia,LV,0,TESSy
2022-05-24,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-24,2022-07-28,Malta,MT,0,TESSy
2022-05-24,2022-07-28,Netherlands,NL,5,TESSy
2022-05-24,2022-07-28,Norway,NO,0,TESSy
2022-05-24,2022-07-28,Poland,PL,0,TESSy
2022-05-24,2022-07-28,Portugal,PT,0,EI
2022-05-24,2022-07-28,Romania,RO,0,TESSy
2022-05-24,2022-07-28,Slovakia,SK,0,TESSy
2022-05-24,2022-07-28,Slovenia,SI,0,TESSy
2022-05-24,2022-07-28,Spain,ES,14,EI
2022-05-24,2022-07-28,Sweden,SE,1,TESSy
2022-05-25,2022-07-28,Austria,AT,0,TESSy
2022-05-25,2022-07-28,Belgium,BE,3,TESSy
2022-05-25,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-25,2022-07-28,Croatia,HR,0,TESSy
2022-05-25,2022-07-28,Czechia,CZ,0,TESSy
2022-05-25,2022-07-28,Denmark,DK,0,EI
2022-05-25,2022-07-28,Estonia,EE,0,TESSy
2022-05-25,2022-07-28,Finland,FI,0,TESSy
2022-05-25,2022-07-28,France,FR,2,EI
2022-05-25,2022-07-28,Germany,DE,5,TESSy
2022-05-25,2022-07-28,Greece,EL,0,TESSy
2022-05-25,2022-07-28,Hungary,HU,0,TESSy
2022-05-25,2022-07-28,Iceland,IS,0,TESSy
2022-05-25,2022-07-28,Ireland,IE,0,TESSy
2022-05-25,2022-07-28,Italy,IT,8,TESSy
2022-05-25,2022-07-28,Latvia,LV,0,TESSy
2022-05-25,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-25,2022-07-28,Malta,MT,1,TESSy
2022-05-25,2022-07-28,Netherlands,NL,8,TESSy
2022-05-25,2022-07-28,Norway,NO,0,TESSy
2022-05-25,2022-07-28,Poland,PL,0,TESSy
2022-05-25,2022-07-28,Portugal,PT,0,EI
2022-05-25,2022-07-28,Romania,RO,0,TESSy
2022-05-25,2022-07-28,Slovakia,SK,0,TESSy
2022-05-25,2022-07-28,Slovenia,SI,1,TESSy
2022-05-25,2022-07-28,Spain,ES,3,EI
2022-05-25,2022-07-28,Sweden,SE,0,TESSy
2022-05-26,2022-07-28,Austria,AT,0,TESSy
2022-05-26,2022-07-28,Belgium,BE,0,TESSy
2022-05-26,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-26,2022-07-28,Croatia,HR,0,TESSy
2022-05-26,2022-07-28,Czechia,CZ,0,TESSy
2022-05-26,2022-07-28,Denmark,DK,0,EI
2022-05-26,2022-07-28,Estonia,EE,0,TESSy
2022-05-26,2022-07-28,Finland,FI,0,TESSy
2022-05-26,2022-07-28,France,FR,0,EI
2022-05-26,2022-07-28,Germany,DE,3,TESSy
2022-05-26,2022-07-28,Greece,EL,0,TESSy
2022-05-26,2022-07-28,Hungary,HU,1,TESSy
2022-05-26,2022-07-28,Iceland,IS,0,TESSy
2022-05-26,2022-07-28,Ireland,IE,0,TESSy
2022-05-26,2022-07-28,Italy,IT,0,TESSy
2022-05-26,2022-07-28,Latvia,LV,0,TESSy
2022-05-26,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-26,2022-07-28,Malta,MT,0,TESSy
2022-05-26,2022-07-28,Netherlands,NL,4,TESSy
2022-05-26,2022-07-28,Norway,NO,0,TESSy
2022-05-26,2022-07-28,Poland,PL,0,TESSy
2022-05-26,2022-07-28,Portugal,PT,21,EI
2022-05-26,2022-07-28,Romania,RO,0,TESSy
2022-05-26,2022-07-28,Slovakia,SK,0,TESSy
2022-05-26,2022-07-28,Slovenia,SI,1,TESSy
2022-05-26,2022-07-28,Spain,ES,30,EI
2022-05-26,2022-07-28,Sweden,SE,0,TESSy
2022-05-27,2022-07-28,Austria,AT,0,TESSy
2022-05-27,2022-07-28,Belgium,BE,4,TESSy
2022-05-27,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-27,2022-07-28,Croatia,HR,0,TESSy
2022-05-27,2022-07-28,Czechia,CZ,0,TESSy
2022-05-27,2022-07-28,Denmark,DK,0,EI
2022-05-27,2022-07-28,Estonia,EE,0,TESSy
2022-05-27,2022-07-28,Finland,FI,0,TESSy
2022-05-27,2022-07-28,France,FR,0,EI
2022-05-27,2022-07-28,Germany,DE,5,TESSy
2022-05-27,2022-07-28,Greece,EL,0,TESSy
2022-05-27,2022-07-28,Hungary,HU,1,TESSy
2022-05-27,2022-07-28,Iceland,IS,0,TESSy
2022-05-27,2022-07-28,Ireland,IE,0,TESSy
2022-05-27,2022-07-28,Italy,IT,4,TESSy
2022-05-27,2022-07-28,Latvia,LV,0,TESSy
2022-05-27,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-27,2022-07-28,Malta,MT,0,TESSy
2022-05-27,2022-07-28,Netherlands,NL,2,TESSy
2022-05-27,2022-07-28,Norway,NO,0,TESSy
2022-05-27,2022-07-28,Poland,PL,0,TESSy
2022-05-27,2022-07-28,Portugal,PT,16,EI
2022-05-27,2022-07-28,Romania,RO,0,TESSy
2022-05-27,2022-07-28,Slovakia,SK,0,TESSy
2022-05-27,2022-07-28,Slovenia,SI,0,TESSy
2022-05-27,2022-07-28,Spain,ES,7,EI
2022-05-27,2022-07-28,Sweden,SE,0,TESSy
2022-05-28,2022-07-28,Austria,AT,0,TESSy
2022-05-28,2022-07-28,Belgium,BE,0,TESSy
2022-05-28,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-28,2022-07-28,Croatia,HR,0,TESSy
2022-05-28,2022-07-28,Czechia,CZ,0,TESSy
2022-05-28,2022-07-28,Denmark,DK,0,EI
2022-05-28,2022-07-28,Estonia,EE,0,TESSy
2022-05-28,2022-07-28,Finland,FI,0,TESSy
2022-05-28,2022-07-28,France,FR,0,EI
2022-05-28,2022-07-28,Germany,DE,0,TESSy
2022-05-28,2022-07-28,Greece,EL,0,TESSy
2022-05-28,2022-07-28,Hungary,HU,0,TESSy
2022-05-28,2022-07-28,Iceland,IS,0,TESSy
2022-05-28,2022-07-28,Ireland,IE,0,TESSy
2022-05-28,2022-07-28,Italy,IT,0,TESSy
2022-05-28,2022-07-28,Latvia,LV,0,TESSy
2022-05-28,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-28,2022-07-28,Malta,MT,0,TESSy
2022-05-28,2022-07-28,Netherlands,NL,3,TESSy
2022-05-28,2022-07-28,Norway,NO,0,TESSy
2022-05-28,2022-07-28,Poland,PL,0,TESSy
2022-05-28,2022-07-28,Portugal,PT,26,EI
2022-05-28,2022-07-28,Romania,RO,0,TESSy
2022-05-28,2022-07-28,Slovakia,SK,0,TESSy
2022-05-28,2022-07-28,Slovenia,SI,0,TESSy
2022-05-28,2022-07-28,Spain,ES,12,EI
2022-05-28,2022-07-28,Sweden,SE,0,TESSy
2022-05-29,2022-07-28,Austria,AT,0,TESSy
2022-05-29,2022-07-28,Belgium,BE,0,TESSy
2022-05-29,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-29,2022-07-28,Croatia,HR,0,TESSy
2022-05-29,2022-07-28,Czechia,CZ,0,TESSy
2022-05-29,2022-07-28,Denmark,DK,2,EI
2022-05-29,2022-07-28,Estonia,EE,0,TESSy
2022-05-29,2022-07-28,Finland,FI,0,TESSy
2022-05-29,2022-07-28,France,FR,9,EI
2022-05-29,2022-07-28,Germany,DE,2,TESSy
2022-05-29,2022-07-28,Greece,EL,0,TESSy
2022-05-29,2022-07-28,Hungary,HU,1,TESSy
2022-05-29,2022-07-28,Iceland,IS,0,TESSy
2022-05-29,2022-07-28,Ireland,IE,0,TESSy
2022-05-29,2022-07-28,Italy,IT,1,TESSy
2022-05-29,2022-07-28,Latvia,LV,0,TESSy
2022-05-29,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-29,2022-07-28,Malta,MT,0,TESSy
2022-05-29,2022-07-28,Netherlands,NL,2,TESSy
2022-05-29,2022-07-28,Norway,NO,0,TESSy
2022-05-29,2022-07-28,Poland,PL,0,TESSy
2022-05-29,2022-07-28,Portugal,PT,0,EI
2022-05-29,2022-07-28,Romania,RO,0,TESSy
2022-05-29,2022-07-28,Slovakia,SK,0,TESSy
2022-05-29,2022-07-28,Slovenia,SI,0,TESSy
2022-05-29,2022-07-28,Spain,ES,1,EI
2022-05-29,2022-07-28,Sweden,SE,0,TESSy
2022-05-30,2022-07-28,Austria,AT,0,TESSy
2022-05-30,2022-07-28,Belgium,BE,1,TESSy
2022-05-30,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-30,2022-07-28,Croatia,HR,0,TESSy
2022-05-30,2022-07-28,Czechia,CZ,1,TESSy
2022-05-30,2022-07-28,Denmark,DK,0,EI
2022-05-30,2022-07-28,Estonia,EE,0,TESSy
2022-05-30,2022-07-28,Finland,FI,0,TESSy
2022-05-30,2022-07-28,France,FR,1,EI
2022-05-30,2022-07-28,Germany,DE,14,TESSy
2022-05-30,2022-07-28,Greece,EL,0,TESSy
2022-05-30,2022-07-28,Hungary,HU,0,TESSy
2022-05-30,2022-07-28,Iceland,IS,0,TESSy
2022-05-30,2022-07-28,Ireland,IE,0,TESSy
2022-05-30,2022-07-28,Italy,IT,5,TESSy
2022-05-30,2022-07-28,Latvia,LV,0,TESSy
2022-05-30,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-30,2022-07-28,Malta,MT,0,TESSy
2022-05-30,2022-07-28,Netherlands,NL,5,TESSy
2022-05-30,2022-07-28,Norway,NO,1,TESSy
2022-05-30,2022-07-28,Poland,PL,0,TESSy
2022-05-30,2022-07-28,Portugal,PT,22,EI
2022-05-30,2022-07-28,Romania,RO,0,TESSy
2022-05-30,2022-07-28,Slovakia,SK,0,TESSy
2022-05-30,2022-07-28,Slovenia,SI,0,TESSy
2022-05-30,2022-07-28,Spain,ES,16,EI
2022-05-30,2022-07-28,Sweden,SE,0,TESSy
2022-05-31,2022-07-28,Austria,AT,0,TESSy
2022-05-31,2022-07-28,Belgium,BE,2,TESSy
2022-05-31,2022-07-28,Bulgaria,BG,0,TESSy
2022-05-31,2022-07-28,Croatia,HR,0,TESSy
2022-05-31,2022-07-28,Czechia,CZ,0,TESSy
2022-05-31,2022-07-28,Denmark,DK,0,EI
2022-05-31,2022-07-28,Estonia,EE,0,TESSy
2022-05-31,2022-07-28,Finland,FI,1,TESSy
2022-05-31,2022-07-28,France,FR,0,EI
2022-05-31,2022-07-28,Germany,DE,9,TESSy
2022-05-31,2022-07-28,Greece,EL,0,TESSy
2022-05-31,2022-07-28,Hungary,HU,0,TESSy
2022-05-31,2022-07-28,Iceland,IS,0,TESSy
2022-05-31,2022-07-28,Ireland,IE,2,TESSy
2022-05-31,2022-07-28,Italy,IT,1,TESSy
2022-05-31,2022-07-28,Latvia,LV,0,TESSy
2022-05-31,2022-07-28,Luxembourg,LU,0,TESSy
2022-05-31,2022-07-28,Malta,MT,0,TESSy
2022-05-31,2022-07-28,Netherlands,NL,3,TESSy
2022-05-31,2022-07-28,Norway,NO,1,TESSy
2022-05-31,2022-07-28,Poland,PL,1,TESSy
2022-05-31,2022-07-28,Portugal,PT,4,EI
2022-05-31,2022-07-28,Romania,RO,0,TESSy
2022-05-31,2022-07-28,Slovakia,SK,0,TESSy
2022-05-31,2022-07-28,Slovenia,SI,0,TESSy
2022-05-31,2022-07-28,Spain,ES,15,EI
2022-05-31,2022-07-28,Sweden,SE,1,TESSy
2022-06-01,2022-07-28,Austria,AT,0,TESSy
2022-06-01,2022-07-28,Belgium,BE,3,TESSy
2022-06-01,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-01,2022-07-28,Croatia,HR,0,TESSy
2022-06-01,2022-07-28,Czechia,CZ,1,TESSy
2022-06-01,2022-07-28,Denmark,DK,0,EI
2022-06-01,2022-07-28,Estonia,EE,0,TESSy
2022-06-01,2022-07-28,Finland,FI,0,TESSy
2022-06-01,2022-07-28,France,FR,16,EI
2022-06-01,2022-07-28,Germany,DE,12,TESSy
2022-06-01,2022-07-28,Greece,EL,0,TESSy
2022-06-01,2022-07-28,Hungary,HU,0,TESSy
2022-06-01,2022-07-28,Iceland,IS,0,TESSy
2022-06-01,2022-07-28,Ireland,IE,2,TESSy
2022-06-01,2022-07-28,Italy,IT,0,TESSy
2022-06-01,2022-07-28,Latvia,LV,0,TESSy
2022-06-01,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-01,2022-07-28,Malta,MT,0,TESSy
2022-06-01,2022-07-28,Netherlands,NL,3,TESSy
2022-06-01,2022-07-28,Norway,NO,0,TESSy
2022-06-01,2022-07-28,Poland,PL,0,TESSy
2022-06-01,2022-07-28,Portugal,PT,19,EI
2022-06-01,2022-07-28,Romania,RO,0,TESSy
2022-06-01,2022-07-28,Slovakia,SK,0,TESSy
2022-06-01,2022-07-28,Slovenia,SI,1,TESSy
2022-06-01,2022-07-28,Spain,ES,7,EI
2022-06-01,2022-07-28,Sweden,SE,1,TESSy
2022-06-02,2022-07-28,Austria,AT,0,TESSy
2022-06-02,2022-07-28,Belgium,BE,3,TESSy
2022-06-02,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-02,2022-07-28,Croatia,HR,0,TESSy
2022-06-02,2022-07-28,Czechia,CZ,0,TESSy
2022-06-02,2022-07-28,Denmark,DK,0,EI
2022-06-02,2022-07-28,Estonia,EE,0,TESSy
2022-06-02,2022-07-28,Finland,FI,0,TESSy
2022-06-02,2022-07-28,France,FR,12,EI
2022-06-02,2022-07-28,Germany,DE,11,TESSy
2022-06-02,2022-07-28,Greece,EL,0,TESSy
2022-06-02,2022-07-28,Hungary,HU,0,TESSy
2022-06-02,2022-07-28,Iceland,IS,0,TESSy
2022-06-02,2022-07-28,Ireland,IE,2,TESSy
2022-06-02,2022-07-28,Italy,IT,0,TESSy
2022-06-02,2022-07-28,Latvia,LV,0,TESSy
2022-06-02,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-02,2022-07-28,Malta,MT,0,TESSy
2022-06-02,2022-07-28,Netherlands,NL,6,TESSy
2022-06-02,2022-07-28,Norway,NO,0,TESSy
2022-06-02,2022-07-28,Poland,PL,0,TESSy
2022-06-02,2022-07-28,Portugal,PT,19,EI
2022-06-02,2022-07-28,Romania,RO,0,TESSy
2022-06-02,2022-07-28,Slovakia,SK,0,TESSy
2022-06-02,2022-07-28,Slovenia,SI,3,TESSy
2022-06-02,2022-07-28,Spain,ES,14,EI
2022-06-02,2022-07-28,Sweden,SE,1,TESSy
2022-06-03,2022-07-28,Austria,AT,0,TESSy
2022-06-03,2022-07-28,Belgium,BE,3,TESSy
2022-06-03,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-03,2022-07-28,Croatia,HR,0,TESSy
2022-06-03,2022-07-28,Czechia,CZ,4,TESSy
2022-06-03,2022-07-28,Denmark,DK,1,EI
2022-06-03,2022-07-28,Estonia,EE,0,TESSy
2022-06-03,2022-07-28,Finland,FI,0,TESSy
2022-06-03,2022-07-28,France,FR,6,EI
2022-06-03,2022-07-28,Germany,DE,15,TESSy
2022-06-03,2022-07-28,Greece,EL,0,TESSy
2022-06-03,2022-07-28,Hungary,HU,0,TESSy
2022-06-03,2022-07-28,Iceland,IS,0,TESSy
2022-06-03,2022-07-28,Ireland,IE,1,TESSy
2022-06-03,2022-07-28,Italy,IT,1,TESSy
2022-06-03,2022-07-28,Latvia,LV,0,TESSy
2022-06-03,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-03,2022-07-28,Malta,MT,0,TESSy
2022-06-03,2022-07-28,Netherlands,NL,4,TESSy
2022-06-03,2022-07-28,Norway,NO,0,TESSy
2022-06-03,2022-07-28,Poland,PL,0,TESSy
2022-06-03,2022-07-28,Portugal,PT,5,EI
2022-06-03,2022-07-28,Romania,RO,0,TESSy
2022-06-03,2022-07-28,Slovakia,SK,0,TESSy
2022-06-03,2022-07-28,Slovenia,SI,0,TESSy
2022-06-03,2022-07-28,Spain,ES,30,EI
2022-06-03,2022-07-28,Sweden,SE,0,TESSy
2022-06-04,2022-07-28,Austria,AT,0,TESSy
2022-06-04,2022-07-28,Belgium,BE,1,TESSy
2022-06-04,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-04,2022-07-28,Croatia,HR,0,TESSy
2022-06-04,2022-07-28,Czechia,CZ,0,TESSy
2022-06-04,2022-07-28,Denmark,DK,0,EI
2022-06-04,2022-07-28,Estonia,EE,0,TESSy
2022-06-04,2022-07-28,Finland,FI,0,TESSy
2022-06-04,2022-07-28,France,FR,0,EI
2022-06-04,2022-07-28,Germany,DE,2,TESSy
2022-06-04,2022-07-28,Greece,EL,0,TESSy
2022-06-04,2022-07-28,Hungary,HU,1,TESSy
2022-06-04,2022-07-28,Iceland,IS,0,TESSy
2022-06-04,2022-07-28,Ireland,IE,0,TESSy
2022-06-04,2022-07-28,Italy,IT,0,TESSy
2022-06-04,2022-07-28,Latvia,LV,0,TESSy
2022-06-04,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-04,2022-07-28,Malta,MT,0,TESSy
2022-06-04,2022-07-28,Netherlands,NL,3,TESSy
2022-06-04,2022-07-28,Norway,NO,0,TESSy
2022-06-04,2022-07-28,Poland,PL,0,TESSy
2022-06-04,2022-07-28,Portugal,PT,0,EI
2022-06-04,2022-07-28,Romania,RO,0,TESSy
2022-06-04,2022-07-28,Slovakia,SK,0,TESSy
2022-06-04,2022-07-28,Slovenia,SI,0,TESSy
2022-06-04,2022-07-28,Spain,ES,0,EI
2022-06-04,2022-07-28,Sweden,SE,0,TESSy
2022-06-05,2022-07-28,Austria,AT,0,TESSy
2022-06-05,2022-07-28,Belgium,BE,0,TESSy
2022-06-05,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-05,2022-07-28,Croatia,HR,0,TESSy
2022-06-05,2022-07-28,Czechia,CZ,0,TESSy
2022-06-05,2022-07-28,Denmark,DK,0,EI
2022-06-05,2022-07-28,Estonia,EE,0,TESSy
2022-06-05,2022-07-28,Finland,FI,1,TESSy
2022-06-05,2022-07-28,France,FR,0,EI
2022-06-05,2022-07-28,Germany,DE,0,TESSy
2022-06-05,2022-07-28,Greece,EL,0,TESSy
2022-06-05,2022-07-28,Hungary,HU,1,TESSy
2022-06-05,2022-07-28,Iceland,IS,0,TESSy
2022-06-05,2022-07-28,Ireland,IE,0,TESSy
2022-06-05,2022-07-28,Italy,IT,0,TESSy
2022-06-05,2022-07-28,Latvia,LV,0,TESSy
2022-06-05,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-05,2022-07-28,Malta,MT,0,TESSy
2022-06-05,2022-07-28,Netherlands,NL,1,TESSy
2022-06-05,2022-07-28,Norway,NO,0,TESSy
2022-06-05,2022-07-28,Poland,PL,0,TESSy
2022-06-05,2022-07-28,Portugal,PT,0,EI
2022-06-05,2022-07-28,Romania,RO,0,TESSy
2022-06-05,2022-07-28,Slovakia,SK,0,TESSy
2022-06-05,2022-07-28,Slovenia,SI,0,TESSy
2022-06-05,2022-07-28,Spain,ES,0,EI
2022-06-05,2022-07-28,Sweden,SE,0,TESSy
2022-06-06,2022-07-28,Austria,AT,0,TESSy
2022-06-06,2022-07-28,Belgium,BE,0,TESSy
2022-06-06,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-06,2022-07-28,Croatia,HR,0,TESSy
2022-06-06,2022-07-28,Czechia,CZ,0,TESSy
2022-06-06,2022-07-28,Denmark,DK,0,EI
2022-06-06,2022-07-28,Estonia,EE,0,TESSy
2022-06-06,2022-07-28,Finland,FI,0,TESSy
2022-06-06,2022-07-28,France,FR,1,EI
2022-06-06,2022-07-28,Germany,DE,1,TESSy
2022-06-06,2022-07-28,Greece,EL,0,TESSy
2022-06-06,2022-07-28,Hungary,HU,0,TESSy
2022-06-06,2022-07-28,Iceland,IS,0,TESSy
2022-06-06,2022-07-28,Ireland,IE,0,TESSy
2022-06-06,2022-07-28,Italy,IT,1,TESSy
2022-06-06,2022-07-28,Latvia,LV,2,TESSy
2022-06-06,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-06,2022-07-28,Malta,MT,0,TESSy
2022-06-06,2022-07-28,Netherlands,NL,1,TESSy
2022-06-06,2022-07-28,Norway,NO,0,TESSy
2022-06-06,2022-07-28,Poland,PL,2,TESSy
2022-06-06,2022-07-28,Portugal,PT,10,EI
2022-06-06,2022-07-28,Romania,RO,0,TESSy
2022-06-06,2022-07-28,Slovakia,SK,0,TESSy
2022-06-06,2022-07-28,Slovenia,SI,0,TESSy
2022-06-06,2022-07-28,Spain,ES,12,EI
2022-06-06,2022-07-28,Sweden,SE,1,TESSy
2022-06-07,2022-07-28,Austria,AT,0,TESSy
2022-06-07,2022-07-28,Belgium,BE,1,TESSy
2022-06-07,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-07,2022-07-28,Croatia,HR,0,TESSy
2022-06-07,2022-07-28,Czechia,CZ,0,TESSy
2022-06-07,2022-07-28,Denmark,DK,0,EI
2022-06-07,2022-07-28,Estonia,EE,0,TESSy
2022-06-07,2022-07-28,Finland,FI,0,TESSy
2022-06-07,2022-07-28,France,FR,14,EI
2022-06-07,2022-07-28,Germany,DE,33,TESSy
2022-06-07,2022-07-28,Greece,EL,0,TESSy
2022-06-07,2022-07-28,Hungary,HU,2,TESSy
2022-06-07,2022-07-28,Iceland,IS,0,TESSy
2022-06-07,2022-07-28,Ireland,IE,1,TESSy
2022-06-07,2022-07-28,Italy,IT,1,TESSy
2022-06-07,2022-07-28,Latvia,LV,0,TESSy
2022-06-07,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-07,2022-07-28,Malta,MT,0,TESSy
2022-06-07,2022-07-28,Netherlands,NL,13,TESSy
2022-06-07,2022-07-28,Norway,NO,0,TESSy
2022-06-07,2022-07-28,Poland,PL,0,TESSy
2022-06-07,2022-07-28,Portugal,PT,13,EI
2022-06-07,2022-07-28,Romania,RO,0,TESSy
2022-06-07,2022-07-28,Slovakia,SK,0,TESSy
2022-06-07,2022-07-28,Slovenia,SI,0,TESSy
2022-06-07,2022-07-28,Spain,ES,0,EI
2022-06-07,2022-07-28,Sweden,SE,0,TESSy
2022-06-08,2022-07-28,Austria,AT,0,TESSy
2022-06-08,2022-07-28,Belgium,BE,7,TESSy
2022-06-08,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-08,2022-07-28,Croatia,HR,0,TESSy
2022-06-08,2022-07-28,Czechia,CZ,0,TESSy
2022-06-08,2022-07-28,Denmark,DK,0,EI
2022-06-08,2022-07-28,Estonia,EE,0,TESSy
2022-06-08,2022-07-28,Finland,FI,0,TESSy
2022-06-08,2022-07-28,France,FR,0,EI
2022-06-08,2022-07-28,Germany,DE,26,TESSy
2022-06-08,2022-07-28,Greece,EL,0,TESSy
2022-06-08,2022-07-28,Hungary,HU,1,TESSy
2022-06-08,2022-07-28,Iceland,IS,0,TESSy
2022-06-08,2022-07-28,Ireland,IE,2,TESSy
2022-06-08,2022-07-28,Italy,IT,4,TESSy
2022-06-08,2022-07-28,Latvia,LV,0,TESSy
2022-06-08,2022-07-28,Luxembourg,LU,0,TESSy
2022-06-08,2022-07-28,Malta,MT,0,TESSy
2022-06-08,2022-07-28,Netherlands,NL,10,TESSy
2022-06-08,2022-07-28,Norway,NO,0,TESSy
2022-06-08,2022-07-28,Poland,PL,0,TESSy
2022-06-08,2022-07-28,Portugal,PT,25,EI
2022-06-08,2022-07-28,Romania,RO,0,TESSy
2022-06-08,2022-07-28,Slovakia,SK,0,TESSy
2022-06-08,2022-07-28,Slovenia,SI,0,TESSy
2022-06-08,2022-07-28,Spain,ES,0,EI
2022-06-08,2022-07-28,Sweden,SE,1,TESSy
2022-06-09,2022-07-28,Austria,AT,0,TESSy
2022-06-09,2022-07-28,Belgium,BE,3,TESSy
2022-06-09,2022-07-28,Bulgaria,BG,0,TESSy
2022-06-09,2022-07-28,Croatia,HR,0,TESSy
2022-06-09,2022-07-28,Czechia,CZ,0,TESSy
2022-06-09,2022-07-28,Denmark,DK,0,EI
